name,parent,value
TTAI,origin,0.000982318
TTC,origin,0.541612845
TTCF,origin,0.758928691
TTD,origin,0.573787259
TTE,origin,0.073358591
TTEC,origin,0.47622348
TTEK,origin,0.634699436
TTGT,origin,0.266448362
TTI,origin,0.50758452
TTM,origin,0.43743851
TTMI,origin,0.39087675
TTNP,origin,0.917528579
TTOO,origin,0.577697732
TTP,origin,0.415184679
TTSH,origin,0.306828287
TTT,origin,0.798476739
TTWO,origin,0.50225811
TU,origin,0.268240327
TUEM,origin,0.380805424
TUG,origin,0.016225962
TUGN,origin,0.34914611
TUP,origin,0.428421367
TUR,origin,0.158449206
TURN,origin,0.897993311
TUSK,origin,0.341048191
TUYA,origin,0.343195955
TV,origin,0.050120795
TVC,origin,0.637897469
TVE,origin,0.288103167
TVTX,origin,0.23043321
TW,origin,0.382023183
TWCB,origin,0.498000585
TWEB,origin,0.207317073
TWI,origin,0.54602779
TWIN,origin,0.389719068
TWIO,origin,0.327959538
TWKS,origin,0.632279546
TWLO,origin,0.362901888
TWM,origin,0.304691655
TWN,origin,0.117269545
TWND,origin,0.75
TWND/WS,origin,0.749293546
TWNI/U,origin,1
TWNK,origin,0.383746829
TWO,origin,0.654801637
TWOA,origin,0.124843945
TWOpA,origin,0.117470146
TWOpB,origin,0.478708529
TWOpC,origin,0.350975931
TWOU,origin,0.150516174
TWST,origin,0.434501248
TX,origin,0.476436465
TXG,origin,0.609742883
TXMD,origin,0.767633561
TXN,origin,0.539154681
TXRH,origin,0.635164757
TXT,origin,0.405794978
TY,origin,0.578256303
TYA,origin,0.437048628
TYD,origin,0.189094875
TYDE,origin,0.486903202
TYG,origin,0.663909676
TYL,origin,0.334343835
TYNE,origin,0.003831418
TYO,origin,0.420451991
TYp,origin,0.411623727
TYRA,origin,0.787255262
TZA,origin,0.288210595
TZOO,origin,0.491410724
U,origin,0.383691455
UA,origin,0.442405033
UAA,origin,0.498067928
UAE,origin,0.546405229
UAL,origin,0.61597215
UAMY,origin,0.367286744
UAN,origin,0.333258589
UAPR,origin,0.280428629
UAUG,origin,0.574908648
UAV,origin,0.4
UAVS,origin,0.50856496
UBA,origin,0.520822258
UBCB,origin,1
UBCP,origin,0.502487562
UBER,origin,0.382619628
UBFO,origin,0.276745002
UBOT,origin,0.131809145
UBP,origin,1
UBPpH,origin,0.271591526
UBPpK,origin,0.212962963
UBR,origin,0.937314906
UBS,origin,0.587867962
UBSI,origin,0.72719191
UBT,origin,0.383857493
UBX,origin,0.486319011
UCBI,origin,0.610339612
UCBIO,origin,0.697061497
UCC,origin,0.075757576
UCL,origin,0.270984137
UCO,origin,0.38495098
UCON,origin,0.545397651
UCTT,origin,0.724879753
UCYB,origin,0.731404959
UDEC,origin,1
UDI,origin,1
UDIV,origin,0.204081633
UDMY,origin,0.550123238
UDN,origin,0.153839537
UDOW,origin,0.404294698
UDR,origin,0.628770186
UE,origin,0.590646018
UEC,origin,0.498692643
UEIC,origin,0.321001238
UEVM,origin,0.123239437
UFAB,origin,0.469184891
UFCS,origin,0.625804028
UFEB,origin,0.05537568
UFI,origin,0.197556931
UFO,origin,0.190752736
UFPI,origin,0.492592133
UFPT,origin,0.22799444
UG,origin,0.335354235
UGA,origin,0.084397369
UGE,origin,0.735714286
UGI,origin,0.669298994
UGIC,origin,1
UGL,origin,0.339542008
UGP,origin,0.501004213
UGRO,origin,0.590540669
UHAL,origin,0.518842786
UHS,origin,0.711071209
UHT,origin,0.588220859
UI,origin,0.371771281
UIHC,origin,0.417537229
UIS,origin,0.693114629
UITB,origin,0.111574557
UJAN,origin,0.421048881
UJUL,origin,0.330411328
UJUN,origin,0.117631261
UK,origin,0.554825762
UL,origin,0.38438819
ULBI,origin,0.538197915
ULCC,origin,0.31849853
ULE,origin,0.88117924
ULH,origin,0.341838543
ULST,origin,0.174732025
ULTA,origin,0.600549944
ULTR,origin,0.585635359
ULVM,origin,0.000401411
UMAR,origin,0.896065435
UMBF,origin,0.660922671
UMC,origin,0.55431725
UMDD,origin,0.354904171
UMH,origin,0.624167811
UMHpD,origin,0.673633441
UMI,origin,0.036455759
UMMA,origin,0.175542406
UMPQ,origin,0.363212035
UNAM,origin,0.047619048
UNB,origin,0.324015973
UNCY,origin,0.139101338
UNF,origin,0.745673077
UNFI,origin,0.535748922
UNG,origin,0.227993919
UNH,origin,0.375299318
UNIT,origin,0.568433542
UNL,origin,0.595970402
UNM,origin,0.369403942
UNMA,origin,0.630067568
UNOV,origin,0.999017555
UNP,origin,0.429520679
UNTY,origin,0.549307958
UNVR,origin,0.482045219
UOCT,origin,0.727236279
UONE,origin,0.229998771
UONEK,origin,0.604135079
UP,origin,0.452264943
UPAR,origin,0.598390135
UPC,origin,0.70500205
UPH,origin,0.18799263
UPLD,origin,0.39749947
UPRO,origin,0.311465975
UPS,origin,0.673144415
UPST,origin,0.590412505
UPV,origin,0.721649485
UPW,origin,0.078624079
UPWK,origin,0.394872593
UPXI,origin,0.246788858
URA,origin,0.444633755
URBN,origin,0.288033898
URE,origin,0.243566176
URG,origin,0.369869646
URGN,origin,0.47805315
URI,origin,0.618190559
URNM,origin,0.450789793
UROY,origin,0.613794799
URTH,origin,0.324082866
URTY,origin,0.382156578
USA,origin,0.570032266
USAC,origin,0.478013145
USAI,origin,0.487818697
USAP,origin,0.566806859
USAS,origin,0.80958733
USAU,origin,0.285757302
USB,origin,0.25063509
USBpA,origin,0.729083665
USBpH,origin,0.439075917
USBpP,origin,0.557644253
USBpQ,origin,0.599980761
USBpR,origin,0.517246699
USBpS,origin,0.592127673
USCB,origin,0.009830661
USCI,origin,0.144458281
USD,origin,0.19795445
USDP,origin,0.383007958
USDU,origin,0.158680681
USEA,origin,0.419162991
USEG,origin,0.323191925
USEP,origin,0.552466368
USEQ,origin,1
USER,origin,0.729017756
USFD,origin,0.210667009
USFR,origin,0.236642882
USHY,origin,0.37566786
USIG,origin,0.407017174
USIO,origin,0.497792494
USL,origin,0.301886792
USLB,origin,0.002020202
USLM,origin,0.222527473
USM,origin,0.721699174
USMC,origin,0.38514719
USMF,origin,0.472383721
USML,origin,1
USMV,origin,0.172619613
USNA,origin,0.350177155
USNZ,origin,1
USO,origin,0.544207033
USOI,origin,0.498808728
USPH,origin,0.828597387
USRT,origin,0.660778712
USSG,origin,0.989626261
UST,origin,0.088533333
USTB,origin,0.811466794
USX,origin,0.40711201
USXF,origin,0.507842775
UTAA,origin,0.417088675
UTAAW,origin,0.641815446
UTEN,origin,0.899202321
UTES,origin,0.411203814
UTF,origin,0.536760688
UTG,origin,0.384217271
UTHR,origin,0.385922944
UTI,origin,0.076948861
UTL,origin,0.546145027
UTMD,origin,0.484330484
UTME,origin,0.31123752
UTRN,origin,0.014367816
UTRS,origin,0.393910528
UTSI,origin,0.015832639
UTSL,origin,0.276234968
UTWO,origin,0.715839953
UTZ,origin,0.504755879
UUP,origin,0.052779476
UUU,origin,0.006343078
UUUU,origin,0.48053641
UVDV,origin,0.047596383
UVE,origin,0.643478052
UVIX,origin,0.290353138
UVSP,origin,0.334558093
UVV,origin,0.440231936
UVXY,origin,0.560346908
UWM,origin,0.561329525
UWMC,origin,0.506269517
UWMC/WS,origin,1
UXI,origin,0.001978892
UXIN,origin,0.3878139
UYG,origin,0.414507089
UYLD,origin,0.998646242
UYM,origin,0.191570881
UZD,origin,0.575856202
UZE,origin,0.425713092
UZF,origin,0.378228151
V,origin,0.436735661
VABK,origin,0.037766117
VAC,origin,0.580926427
VACC,origin,0.589498807
VAL,origin,0.325568986
VALE,origin,0.594378754
VALN,origin,0.438274438
VALQ,origin,0.097065463
VALU,origin,0.863868987
VAL/WS,origin,0.880088009
VAMO,origin,0.852369341
VANI,origin,0.697732301
VAPO,origin,0.622897317
VAQC,origin,1
VATE,origin,0.325675503
VAW,origin,0.204181904
VAXX,origin,0.759580129
VB,origin,0.557640294
VBF,origin,0.714729867
VBIV,origin,0.729139559
VBK,origin,0.423004821
VBLT,origin,0.31121554
VBNK,origin,1
VBR,origin,0.731390217
VBTX,origin,0.54409906
VC,origin,0.429688609
VCAR,origin,0.166666667
VCEB,origin,0.749382208
VCEL,origin,0.679961771
VCIF,origin,0.024449878
VCIT,origin,0.655968575
VCKA,origin,0.840317101
VCLO,origin,0.610804174
VCLT,origin,0.215709124
VCNX,origin,0.411407004
VCR,origin,0.386713619
VCSA,origin,0.533539933
VCSH,origin,0.313131923
VCTR,origin,0.469182227
VCV,origin,0.201998853
VCXA,origin,0.036125271
VCXAU,origin,0.2
VCXAW,origin,0.030385784
VCXB,origin,1
VCYT,origin,0.673786998
VDC,origin,0.351078656
VDE,origin,0.494457
VDNI,origin,1
VEA,origin,0.415816196
VECO,origin,0.191011773
VECT,origin,0.433797909
VEDU,origin,0.463203605
VEEE,origin,0.357218496
VEEV,origin,0.308692141
VEGA,origin,0.927887902
VEGI,origin,0.354929867
VEGN,origin,0.030963803
VEL,origin,0.872783688
VELO,origin,0.832541944
VELOW,origin,0.010051261
VENA,origin,0.261770727
VERA,origin,0.921390531
VERB,origin,0.628721435
VERBW,origin,1
VERI,origin,0.67570766
VERO,origin,0.581585566
VERS,origin,0.161157025
VERU,origin,0.498671283
VERV,origin,0.533750725
VERX,origin,0.58134068
VET,origin,0.421471914
VEU,origin,0.497682509
VEV,origin,0.384673162
VFC,origin,0.5619813
VFF,origin,0.510604407
VFH,origin,0.343216352
VFL,origin,0.270214093
VFLQ,origin,0.071428571
VFMF,origin,0.559618442
VFMO,origin,0.535243056
VFMV,origin,0.008528785
VFQY,origin,0.486473659
VFVA,origin,0.121589154
VGFC,origin,0.540060193
VGI,origin,0.58782936
VGIT,origin,0.506111689
VGK,origin,0.721095344
VGLT,origin,0.191077843
VGM,origin,0.354326442
VGR,origin,0.522161356
VGSH,origin,0.581758342
VGT,origin,0.826615076
VGZ,origin,0.194383789
VHAQ,origin,1
VHC,origin,0.714710618
VHI,origin,0.70918684
VHT,origin,0.626098046
VIA,origin,0.472910663
VIAO,origin,0.223602484
VIASP,origin,0.544258373
VIAV,origin,0.347739539
VICI,origin,0.238897421
VICR,origin,0.229282382
VIDI,origin,0.872907425
VIEW,origin,0.627604387
VIG,origin,0.44862133
VIGI,origin,0.250970113
VIGL,origin,0.453077392
VINC,origin,0.411264789
VINE,origin,0.464170433
VINO,origin,0.51213216
VIOG,origin,0.381140599
VIOO,origin,0.772896272
VIOT,origin,0.033611384
VIOV,origin,0.392202188
VIPS,origin,0.458902332
VIR,origin,0.44204085
VIRC,origin,0.280031664
VIRI,origin,0.554792667
VIRT,origin,0.4635745
VIRX,origin,0.697119404
VIS,origin,0.279034868
VISL,origin,0.246362186
VIST,origin,0.517287919
VITL,origin,0.332611688
VIV,origin,0.308506162
VIVE,origin,0.494584838
VIVK,origin,0.404380792
VIVO,origin,0.311121724
VIXM,origin,0.163865714
VIXY,origin,0.53353911
VJET,origin,0.303488861
VKI,origin,0.08695251
VKQ,origin,0.131843538
VKTX,origin,0.409783624
VLCN,origin,0.718888259
VLD,origin,0.658565486
VLDR,origin,0.390164817
VLDRW,origin,0.519031142
VLD/WS,origin,0.789473684
VLGEA,origin,0.563990692
VLN,origin,0.345386096
VLNS,origin,0.745286162
VLN/WS,origin,0.029015498
VLO,origin,0.476631766
VLON,origin,0.588876185
VLRS,origin,0.373953749
VLT,origin,0.534215254
VLTA,origin,0.635706691
VLTA/WS,origin,0.881656805
VLU,origin,0.225360761
VLUE,origin,0.127993588
VLY,origin,0.518063144
VLYPO,origin,0.347212252
VLYPP,origin,0.531132783
VMAR,origin,0.358571429
VMBS,origin,0.328778664
VMC,origin,0.54918666
VMCA,origin,1
VMD,origin,0.287484235
VMEO,origin,0.178282976
VMI,origin,0.59525974
VMO,origin,0.415367751
VMOT,origin,0.355670103
VMW,origin,0.374026122
VNAM,origin,0.019354839
VNCE,origin,0.992546584
VNDA,origin,0.436991329
VNET,origin,0.387058504
VNLA,origin,0.185607617
VNM,origin,0.252092143
VNO,origin,0.812636057
VNOM,origin,0.321394079
VNOpL,origin,0.435607732
VNOpM,origin,0.433187946
VNOpN,origin,0.55450237
VNOpO,origin,0.634911003
VNQ,origin,0.651336015
VNQI,origin,0.374101398
VNRX,origin,0.310662965
VNSE,origin,0.072555205
VNT,origin,0.238707691
VNTR,origin,0.387793005
VO,origin,0.576886753
VOC,origin,0.350893947
VOD,origin,0.386431609
VOE,origin,0.326445305
VONE,origin,0.436535932
VONG,origin,0.565424944
VONV,origin,0.201415273
VOO,origin,0.422553669
VOOG,origin,0.292343848
VOOV,origin,0.672284398
VOR,origin,0.625147707
VORB,origin,0.407716846
VORBW,origin,0.498117942
VOT,origin,0.16929475
VOTE,origin,0.586234177
VOX,origin,0.754445434
VOXR,origin,0.44163113
VOXX,origin,0.376064662
VOYA,origin,0.46947384
VOYApB,origin,0.175855423
VPC,origin,0.075949367
VPCBU,origin,0.5
VPG,origin,0.193939394
VPL,origin,0.172891607
VPN,origin,0.371030777
VPU,origin,0.340460975
VPV,origin,0.028237952
VQS,origin,0.138773245
VR,origin,0.414448669
VRA,origin,0.447673194
VRAI,origin,0.393907563
VRAR,origin,0.142749292
VRAX,origin,0.54248012
VRAY,origin,0.155814897
VRCA,origin,0.590952901
VRDN,origin,0.269063652
VRE,origin,0.566373536
VREX,origin,0.507188675
VRIG,origin,0.529034959
VRM,origin,0.515244892
VRME,origin,0.329926541
VRNA,origin,0.55191511
VRNS,origin,0.176236876
VRNT,origin,0.454327927
VRP,origin,0.152649377
VRPX,origin,0.044210681
VRRM,origin,0.522953234
VRSK,origin,0.720317759
VRSN,origin,0.751942238
VRT,origin,0.255121323
VRTS,origin,0.896221826
VRTV,origin,0.4741644
VRTX,origin,0.605764099
VS,origin,0.662450884
VSAT,origin,0.762782857
VSCO,origin,0.672415815
VSDA,origin,0.580181865
VSEC,origin,0.543122271
VSGX,origin,0.272833711
VSH,origin,0.669370107
VSLU,origin,0.285714286
VSMV,origin,0.011764706
VSS,origin,0.764756835
VST,origin,0.301726083
VSTA,origin,0.99850075
VSTM,origin,0.563311103
VSTO,origin,0.625348955
VT,origin,0.671839189
VTC,origin,0.323338257
VTEB,origin,0.516506239
VTEX,origin,0.116626072
VTGN,origin,0.514584885
VTHR,origin,0.710849496
VTI,origin,0.507557785
VTIP,origin,0.498445411
VTIQ,origin,0.184049982
VTIQW,origin,0.084348287
VTN,origin,0.522364717
VTNR,origin,0.418870373
VTOL,origin,0.212663225
VTR,origin,0.53302552
VTRS,origin,0.353617718
VTRU,origin,0.838102008
VTSI,origin,0.442449119
VTV,origin,0.162995016
VTVT,origin,0.349756437
VTWG,origin,0.395790554
VTWO,origin,0.378972177
VTWV,origin,0.142214928
VTYX,origin,0.317269076
VUG,origin,0.541427212
VUSB,origin,0.372125204
VUSE,origin,0.089309283
VUZI,origin,0.697820768
VV,origin,0.420185787
VVI,origin,0.587236293
VVNT,origin,0.791330775
VVOS,origin,0.175257732
VVPR,origin,0.234895026
VVR,origin,0.307881856
VVV,origin,0.375478092
VVX,origin,0.797925608
VWE,origin,0.661362001
VWEWW,origin,0.521450581
VWID,origin,0.692307692
VWO,origin,0.407588973
VWOB,origin,0.95112962
VXF,origin,0.417221144
VXRT,origin,0.545881195
VXUS,origin,0.395560018
VXX,origin,0.534366327
VXZ,origin,0.143212713
VYGR,origin,0.456315799
VYM,origin,0.616433178
VYMI,origin,0.632910028
VYNE,origin,0.386532579
VYNT,origin,0.221875766
VZ,origin,0.409155107
VZIO,origin,0.712858023
VZLA,origin,0.436881908
W,origin,0.697374788
WAB,origin,0.586449609
WABC,origin,0.435757747
WAFD,origin,0.332443182
WAFDP,origin,0.5984834
WAFU,origin,0.115207373
WAL,origin,0.665493264
WALD,origin,0.494339623
WALpA,origin,0.242812411
WANT,origin,0.201527397
WASH,origin,0.59195122
WAT,origin,0.680432645
WATT,origin,0.533510331
WAVD,origin,0.178526286
WAVE,origin,0.438650307
WB,origin,0.381768103
WBA,origin,0.59113456
WBAT,origin,0.865047233
WBD,origin,0.623513902
WBEV,origin,0.204405738
WBIF,origin,1
WBIG,origin,0.166184971
WBIL,origin,0.427130045
WBIY,origin,0.282629108
WBS,origin,0.360644555
WBSpF,origin,0.052430887
WBSpG,origin,0.463457587
WBX,origin,0.641160136
WBX/WS,origin,1
WCBR,origin,0.193222479
WCC,origin,0.483699333
WCCpA,origin,0.434058688
WCLD,origin,0.28991701
WCN,origin,0.455429351
WD,origin,0.416256414
WDAY,origin,0.448886321
WDC,origin,0.521925917
WDFC,origin,0.389031539
WDH,origin,0.772223904
WDI,origin,0.454009587
WDIV,origin,0.474962929
WDS,origin,0.649904168
WE,origin,0.752119911
WEA,origin,0.489384129
WEAT,origin,0.288232679
WEAV,origin,0.700701305
WEBL,origin,0.494534908
WEBR,origin,0.518764609
WEBS,origin,0.307352222
WEC,origin,0.655254676
WEED,origin,0.677707373
WEJO,origin,0.649578559
WEJOW,origin,1
WELL,origin,0.556815428
WEN,origin,0.763119219
WERN,origin,0.546465623
WES,origin,0.514028961
WEST,origin,0.442863008
WESTW,origin,0.006126617
WETF,origin,0.690135546
WETG,origin,0.547348878
WE/WS,origin,0.999960786
WEX,origin,0.886724013
WEYS,origin,0.597037284
WF,origin,0.54229652
WFC,origin,0.2902378
WFCF,origin,0.925961538
WFCpA,origin,0.466298669
WFCpC,origin,0.545163706
WFCpD,origin,0.458954976
WFCpL,origin,0.525495751
WFCpQ,origin,0.574764109
WFCpR,origin,0.545293867
WFCpY,origin,0.601772599
WFCpZ,origin,0.414795701
WFG,origin,0.40439047
WFH,origin,0.286394558
WFHY,origin,0.265131313
WFRD,origin,0.179192255
WGMI,origin,0.539892022
WGO,origin,0.68010265
WH,origin,0.348714952
WHD,origin,0.587273531
WHF,origin,0.566573602
WHG,origin,0.369746469
WHLM,origin,0.747252747
WHLR,origin,0.856041985
WHLRD,origin,0.217986315
WHLRL,origin,1
WHR,origin,0.645678823
WIA,origin,0.416049067
WILC,origin,0.528776978
WIMI,origin,0.435549466
WINA,origin,0.247190083
WINC,origin,0.057142857
WING,origin,0.631030345
WINN,origin,0.999870872
WINT,origin,0.706432827
WIP,origin,0.154468555
WIRE,origin,0.667935131
WISA,origin,0.462628011
WISH,origin,0.400638623
WIT,origin,0.496018564
WIW,origin,0.50381489
WIX,origin,0.5997101
WK,origin,0.694848769
WKEY,origin,0.303918575
WKHS,origin,0.605141214
WKLY,origin,0.615384615
WKME,origin,0.487450076
WKSP,origin,0.146232439
WLDN,origin,0.455059827
WLDR,origin,0.842619184
WLDS,origin,0.594601993
WLFC,origin,0.737308622
WLK,origin,0.816633393
WLKP,origin,0.398340249
WLMS,origin,0.177757483
WLTH,origin,1
WLY,origin,0.835298948
WLYB,origin,0.333333333
WM,origin,0.699668347
WMB,origin,0.567083047
WMC,origin,0.282291058
WMG,origin,0.611596999
WMK,origin,0.70256776
WMPN,origin,0.52355592
WMS,origin,0.436787182
WMT,origin,0.546433539
WNC,origin,0.53682482
WNDY,origin,0.875
WNEB,origin,0.056060378
WNS,origin,0.29328445
WNW,origin,0.603711315
WOLF,origin,0.586522548
WOMN,origin,0.741896024
WOOD,origin,0.65592374
WOOF,origin,0.290938532
WOR,origin,0.802513287
WORX,origin,0.173061389
WOW,origin,0.491586733
WPC,origin,0.549960584
WPM,origin,0.269679317
WPP,origin,0.498465257
WPRT,origin,0.197361105
WPS,origin,0.061267115
WRAC,origin,0.019607843
WRAC/U,origin,0.666666667
WRAP,origin,0.47169526
WRB,origin,0.576008784
WRBpE,origin,0.558254663
WRBpF,origin,0.256951455
WRBpG,origin,0.829824561
WRBpH,origin,0.855140187
WRBY,origin,0.648705924
WRK,origin,0.38829966
WRLD,origin,0.809569081
WRN,origin,0.478378312
WSBC,origin,0.478820508
WSBCP,origin,0.578870139
WSBF,origin,0.693295397
WSC,origin,0.269747808
WSFS,origin,0.6445589
WSM,origin,0.774225646
WSO,origin,0.791447567
WSO/B,origin,0.6
WSR,origin,0.706659932
WST,origin,0.394568721
WTBA,origin,0.301858893
WTER,origin,0.594411921
WTFC,origin,0.476563801
WTFCM,origin,0.453942233
WTFCP,origin,0.826999503
WTI,origin,0.370667782
WTM,origin,0.633864761
WTMF,origin,0.619908204
WTRE,origin,0.33446273
WTRG,origin,0.667169919
WTRH,origin,0.481449222
WTS,origin,0.528439197
WTT,origin,0.392441443
WTTR,origin,0.445111956
WTV,origin,0.887937846
WTW,origin,0.70892257
WU,origin,0.741285466
WUGI,origin,0.333333333
WULF,origin,0.794718566
WVE,origin,0.643497281
WVVI,origin,0.365339578
WVVIP,origin,0.832727273
WW,origin,0.453137345
WWD,origin,0.69530578
WWE,origin,0.480740419
WWJD,origin,0.028252096
WWR,origin,0.349643139
WWW,origin,0.450305194
WY,origin,0.51966027
WYNN,origin,0.402349211
WYY,origin,0.053191489
X,origin,0.464144708
XAIR,origin,0.696144159
XAR,origin,0.278487814
XB,origin,1
XBB,origin,1
XBI,origin,0.385999257
XBIO,origin,0.15811503
XBIT,origin,0.426818769
XBJL,origin,0.191374663
XBOC,origin,0.990605284
XBTF,origin,0.002867384
XC,origin,0.998412698
XCCC,origin,1
XCEM,origin,0.455832381
XCUR,origin,0.484287054
XDAT,origin,0.975
XDEC,origin,0.154075335
XDJA,origin,0.268551237
XDNA,origin,0.90747331
XDOC,origin,0.166242578
XDQQ,origin,0.502272727
XDSQ,origin,0.303217822
XEL,origin,0.460214752
XELA,origin,0.480162058
XELAP,origin,0.64556962
XELB,origin,0.001030397
XENE,origin,0.527773656
XERS,origin,0.383655006
XES,origin,0.587397988
XFINW,origin,1
XFLT,origin,0.68426634
XFLTpA,origin,0.718875502
XFOR,origin,0.271819844
XGN,origin,0.017354648
XHB,origin,0.665840885
XHE,origin,0.306364766
XHLF,origin,0.925054308
